"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","phylum","phylum_no","class","class_no","order","order_no","family","family_no","genus","genus_no","subgenus_no","abund_value","abund_unit","collection_name","collection_subset","collection_aka","lng","lat","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments","paleomodel","geoplate","paleoage","paleolng","paleolat","formation","stratgroup","member","formation","stratgroup","member","stratscale","zone","localsection","localbed","localbedunit","localorder","regionalsection","regionalbed","regionalbedunit","regionalorder","stratcomments","lithdescript","lithology1","lithification1","minor_lithology1","lithology2","lithification2","minor_lithology2","environment","primary_reference","created","modified","updated","time_bins","time_contain","time_major","time_buffer","time_overlap"
"1330888","occ","","","179129","Schilderia n. sp. garonettii","species","342066","","Schilderia garonettii","species","342066","Piacenzian","","3.6","2.58","59284","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Schilderia","10438","","","","Poggibonsi","","","11.150000","43.466667","IT","Siena","","","minutes","","","gplates","307","mid","11.66","42.75","Sabbie di Talciona","","","Sabbie di Talciona","","","formation","Discoaster tamalis","","","","","","","","","Globorotalla semiliana zone ","","sandstone","","","","","","coastal indet.","D. Fehse. 2004. Die mediterrane, marine Molluskenwelt im Pliozin I. Die Familie Cypraeidae (Gastropoda: Cypraeoidea) mit der Beschreibung einer neuen Art. Acta Conchyliorum 8:1-32","2016-06-06 13:01:48","2016-06-06 13:05:18","","Piacenzian","Piacenzian","Piacenzian","Piacenzian","Piacenzian"
"1331671","occ","","","178041","Cypraea (Bernayia) prisca","species","342575","recombined as","Archicypraea prisca","species","342573","Thanetian","","59.24","56","58831","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Archicypraea","9494","","","","Jonchery-sur-Vesle","","","3.820000","49.290001","FR","Marne","","based on nearby landmark","seconds","small collection","Châlons-sur-Vesle, Reims; http://coldb.mnhn.fr/catalognumber/mnhn/f/j03768","gplates","315","mid","11.26","39.25","Châlons-sur-Vesle","","","Châlons-sur-Vesle","","","bed","NP8","","","","","","","","","","Sables","sandstone","","","","","","terrestrial indet.","M. Cossmann and G. Pissarro. 1911. Iconographie complète des coquilles fossiles de l'Éocène des environs de Paris, t. 2","2016-06-13 15:17:06","2016-06-13 15:17:46","","Thanetian","Thanetian","Thanetian","Thanetian","Thanetian"
"1331696","occ","32410","","179337","Siphocypraea n. sp. hughesi","species","342631","recombined as","Akleistostoma hughesi","species","342629","Late Pliocene","","3.6","2.58","58594","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Akleistostoma","82790","","","","Brighton facies, Slough Ditch, about five miles east of Brighton","","","-81.016670","28.233334","US","Florida","Osceola","based on nearby landmark","minutes","outcrop","","gplates","109","mid","-79.89","28.71","Tamiami","Okeechobee","Pinecrest","Tamiami","Okeechobee","Pinecrest","group of beds","N19-20","","","","","","","","","","SPECIFIC LITHOLOGY: Sandstone, shelly. LITHIFICATION: Unlithified, based on observation of specimens.","sandstone","unlithified","","","","","coastal indet.","E. J. Petuch. 2003. Cenozoic Seas: The View From Eastern North America","2016-06-13 22:22:18","2016-06-13 22:23:19","","Piacenzian","Piacenzian","Piacenzian","Piacenzian","Piacenzian"
"1331781","occ","","","179354","Cypraeorbis sphaeroides","species","342313","","Cypraeorbis sphaeroides","species","342312","Rupelian","","33.9","27.3","447","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Cypraeorbis","9730","","","","USGS Loc. 6455. Pearl River at bridge at Byram","","","-90.195831","32.325001","US","Mississippi","Hinds","based on nearby landmark","seconds","outcrop","","gplates","101","mid","-77.06","36.15","Byram","","Marl","Byram","","Marl","bed","","","","","","","","","","STRATIGRAPHIC RELATIONS: From the Byram Marl, for which lithostratigraphic relations are not discussed. AGE: Lower Oligocene. STRATIGRAPHIC POSITION: From unknown position within formation.","SPECIFIC LITHOLOGY: Marl. LITHIFICATION: Unlithified, on the basis of figured specimen.","marl","unlithified","","","","","marine indet.","F. S. MacNeil and D. T. Dockery. 1984. Lower Oligocene Gastropoda, Scaphopoda, and Cephalopoda of the Vicksburg Group in Mississippi. Mississippi Department of Natural Resources, Bureau of Geology Bulletin 124:1-415","2016-06-14 12:39:13","2016-06-14 12:39:13","","Rupelian","Rupelian","Rupelian","Rupelian","Rupelian"
"1332104","occ","","","179483","Cypraea n. sp. zietsmani","species","342899","recombined as","Afrozoila zietsmani","species","342899","Pliocene","","5.333","2.58","59439","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Afrozoila","342878","","","","Aloes Siding, 15 km north of Port Elizabeth","","","25.630278","-33.815556","ZA","Cape","","stated in text","seconds","outcrop","SPECIFIC LOCATION: From exposures between Port Elizabeth and Alexandria, Eastern Cape Province, South Africa. LAT/LONG: estimated based on Port Elizabeth, South Africa.","gplates","701","mid","25.30","-34.92","Alexandria","","","Alexandria","","","bed","","Aloes Siding","44","m","bottom to top","","","","","STRATIGRAPHIC RELATIONS: From Alexandria Formation, which unconformably overlies Late Cretaceous Sundays River Fm in places, and is overlain by eolian calcarenites. AGE: Much discussed, although not clearly in text, to range from Miocene to Pleistocene, but also possible Eocene (see Haughton pers. comm., cited in text). Assigned here to a Pliocene age, based on more recent publications (King, 1972). STRATIGRAPHIC POSITION: A composite list representing the entire formation.","Pebbly calcaerous sandstone","sandstone","poorly lithified","calcareous","","","","coastal indet.","W. Liltved and F. Leroux. 1988. A new fossil Cypraea (Gastropoda, Prosobranchia) from South Africa with notes on the Alexandria Formation. Veliger 30(4):400-407","2016-06-17 11:53:30","2016-06-17 11:53:30","","Zanclean","-","Zanclean","Zanclean, Piacenzian","Zanclean, Piacenzian"
"1332110","occ","","","179484","Cypraea zietsmani","species","342899","recombined as","Afrozoila zietsmani","species","342899","Pliocene","","5.333","2.58","59439","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Afrozoila","342878","","","","St. George's Strand","","","25.653334","-33.822777","ZA","Cape","","stated in text","seconds","outcrop","SPECIFIC LOCATION: From exposures between Port Elizabeth and Alexandria, Eastern Cape Province, South Africa. LAT/LONG: estimated based on Port Elizabeth, South Africa.","gplates","701","mid","25.33","-34.93","Alexandria","","","Alexandria","","","bed","","St. George's Strand","39","m","bottom to top","","","","","STRATIGRAPHIC RELATIONS: From Alexandria Formation, which unconformably overlies Late Cretaceous Sundays River Fm in places, and is overlain by eolian calcarenites. AGE: Much discussed, although not clearly in text, to range from Miocene to Pleistocene, but also possible Eocene (see Haughton pers. comm., cited in text). Assigned here to a Pliocene age, based on more recent publications (King, 1972). STRATIGRAPHIC POSITION: A composite list representing the entire formation.","Thin pebble-cobble beds alternate with coquina layers.","conglomerate","poorly lithified","","sandstone","","calcareous","foreshore","W. Liltved and F. Leroux. 1988. A new fossil Cypraea (Gastropoda, Prosobranchia) from South Africa with notes on the Alexandria Formation. Veliger 30(4):400-407","2016-06-17 11:56:52","2016-06-17 11:56:52","","Zanclean","-","Zanclean","Zanclean, Piacenzian","Zanclean, Piacenzian"
"1332130","occ","","","179485","Cypraea zietsmani","species","342899","recombined as","Afrozoila zietsmani","species","342899","Pliocene","","5.333","2.58","59439","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Afrozoila","342878","","","","Coega","","","25.668333","-33.751110","ZA","Cape","","stated in text","seconds","outcrop","SPECIFIC LOCATION: From exposures between Port Elizabeth and Alexandria, Eastern Cape Province, South Africa. LAT/LONG: estimated based on Port Elizabeth, South Africa.","gplates","701","mid","25.34","-34.86","Alexandria","","","Alexandria","","","bed","","Coega","60","m","bottom to top","","","","","STRATIGRAPHIC RELATIONS: From Alexandria Formation, which unconformably overlies Late Cretaceous Sundays River Fm in places, and is overlain by eolian calcarenites. AGE: Much discussed, although not clearly in text, to range from Miocene to Pleistocene, but also possible Eocene (see Haughton pers. comm., cited in text). Assigned here to a Pliocene age, based on more recent publications (King, 1972). STRATIGRAPHIC POSITION: A composite list representing the entire formation.","Two Cypraea zietsmani specimens were found in a coquinite layer that had been deposited\r\nas a beach berm.","sandstone","","","","","","foreshore","W. Liltved and F. Leroux. 1988. A new fossil Cypraea (Gastropoda, Prosobranchia) from South Africa with notes on the Alexandria Formation. Veliger 30(4):400-407","2016-06-17 12:03:12","2016-06-17 12:03:12","","Zanclean","-","Zanclean","Zanclean, Piacenzian","Zanclean, Piacenzian"
"1332146","occ","","","179486","Cypraea zietsmani","species","342899","recombined as","Afrozoila zietsmani","species","342899","Pliocene","","5.333","2.58","59439","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Afrozoila","342878","","","","Railway cut 1 km north of Swartkops","","","25.612223","-33.837502","ZA","Cape","","stated in text","seconds","outcrop","SPECIFIC LOCATION: From exposures between Port Elizabeth and Alexandria, Eastern Cape Province, South Africa. LAT/LONG: estimated based on Port Elizabeth, South Africa.","gplates","701","mid","25.28","-34.94","Alexandria","","","Alexandria","","","bed","","Swartkops Railway cut","43","m","bottom to top","","","","","STRATIGRAPHIC RELATIONS: From Alexandria Formation, which unconformably overlies Late Cretaceous Sundays River Fm in places, and is overlain by eolian calcarenites. AGE: Much discussed, although not clearly in text, to range from Miocene to Pleistocene, but also possible Eocene (see Haughton pers. comm., cited in text). Assigned here to a Pliocene age, based on more recent publications (King, 1972). STRATIGRAPHIC POSITION: A composite list representing the entire formation.","Cypraea zietsmani specimens were found in a fossiliferous, semiconsolidated conglomerate layer showing typical low-angle beach stratification as well as imbrication. A sandstone lens in this unit shows herringbone cross-bedding, which is also suggestive of a beach environment. ","conglomerate","poorly lithified","","sandstone","","","foreshore","W. Liltved and F. Leroux. 1988. A new fossil Cypraea (Gastropoda, Prosobranchia) from South Africa with notes on the Alexandria Formation. Veliger 30(4):400-407","2016-06-17 12:10:12","2016-06-17 12:10:12","","Zanclean","-","Zanclean","Zanclean, Piacenzian","Zanclean, Piacenzian"
"1332162","occ","","","179487","Cypraea zietsmani","species","342899","recombined as","Afrozoila zietsmani","species","342899","Pliocene","","5.333","2.58","59439","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Afrozoila","342878","","","","Trench at Motherwell, 3 km north of Swartkops","","","25.606112","-33.797222","ZA","Cape","","stated in text","seconds","outcrop","SPECIFIC LOCATION: From exposures between Port Elizabeth and Alexandria, Eastern Cape Province, South Africa. LAT/LONG: estimated based on Port Elizabeth, South Africa.","gplates","701","mid","25.28","-34.90","Alexandria","","","Alexandria","","","bed","","Motherwell Trench","58","m","bottom to top","","","","","STRATIGRAPHIC RELATIONS: From Alexandria Formation, which unconformably overlies Late Cretaceous Sundays River Fm in places, and is overlain by eolian calcarenites. AGE: Much discussed, although not clearly in text, to range from Miocene to Pleistocene, but also possible Eocene (see Haughton pers. comm., cited in text). Assigned here to a Pliocene age, based on more recent publications (King, 1972). STRATIGRAPHIC POSITION: A composite list representing the entire formation.","fossiliferous pebbly coquinite, deposited as a beach berm","sandstone","poorly lithified","","","","","foreshore","W. Liltved and F. Leroux. 1988. A new fossil Cypraea (Gastropoda, Prosobranchia) from South Africa with notes on the Alexandria Formation. Veliger 30(4):400-407","2016-06-17 12:13:52","2016-06-17 12:13:52","","Zanclean","-","Zanclean","Zanclean, Piacenzian","Zanclean, Piacenzian"
"1332231","occ","","","179499","Cypraea (Monetaria) moneta","species","115610","recombined as","Monetaria moneta","species","60041","Early Miocene","","23.04","15.98","11410","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Monetaria","10143","","","","USGS 25142. South-facing cut in marl behind Carlton Brewery on Queen's Road","","Station C497; FB13.","178.433334","-18.125000","FJ","Vitu Levu","","estimated from map","seconds","outcrop","6.25 miles from Suva on Princes Road to Nausori; altitude around 555 feet","gplates","not computable using this model","mid","","","Ra","","","Ra","","","bed","","","","","","","","","","","Marl.","marl","","","","","","marine indet.","H. S. Ladd. 1977. Cenozoic fossil mollusks from Western Pacific Islands; Gastropods (Eratoidae through Harpidae). United States Geological Survey Professional Paper 533:1-84","2016-06-18 11:33:47","2016-06-18 11:33:47","","Burdigalian","-","Burdigalian","Aquitanian, Burdigalian","Aquitanian, Burdigalian"
"1332232","occ","","","179499","Cypraea (Erosaria) labrolineata","species","343016","recombined as","Erosaria labrolineata","species","343013","Early Miocene","","23.04","15.98","11410","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Erosaria","9825","","","","USGS 25142. South-facing cut in marl behind Carlton Brewery on Queen's Road","","Station C497; FB13.","178.433334","-18.125000","FJ","Vitu Levu","","estimated from map","seconds","outcrop","6.25 miles from Suva on Princes Road to Nausori; altitude around 555 feet","gplates","not computable using this model","mid","","","Ra","","","Ra","","","bed","","","","","","","","","","","Marl.","marl","","","","","","marine indet.","H. S. Ladd. 1977. Cenozoic fossil mollusks from Western Pacific Islands; Gastropods (Eratoidae through Harpidae). United States Geological Survey Professional Paper 533:1-84","2016-06-18 11:33:47","2016-06-18 11:33:47","","Burdigalian","-","Burdigalian","Aquitanian, Burdigalian","Aquitanian, Burdigalian"
"1332233","occ","","","179499","Cypraea (Erosaria) helvola","species","170594","","Cypraea (Erosaria) helvola","species","60034","Early Miocene","","23.04","15.98","11410","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Erosaria","9825","","","","USGS 25142. South-facing cut in marl behind Carlton Brewery on Queen's Road","","Station C497; FB13.","178.433334","-18.125000","FJ","Vitu Levu","","estimated from map","seconds","outcrop","6.25 miles from Suva on Princes Road to Nausori; altitude around 555 feet","gplates","not computable using this model","mid","","","Ra","","","Ra","","","bed","","","","","","","","","","","Marl.","marl","","","","","","marine indet.","H. S. Ladd. 1977. Cenozoic fossil mollusks from Western Pacific Islands; Gastropods (Eratoidae through Harpidae). United States Geological Survey Professional Paper 533:1-84","2016-06-18 11:33:47","2016-06-18 11:33:47","","Burdigalian","-","Burdigalian","Aquitanian, Burdigalian","Aquitanian, Burdigalian"
"1332604","occ","","","179578","Siphocypraea posei","species","343168","","Siphocypraea posei","species","343167","Burdigalian","","20.45","15.98","59467","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Siphocypraea","10471","","","","Gran Bajo del Gualicho, Basal Layers","","","-65.250000","-40.383331","AR","Río Negro","","","minutes","","","gplates","291","mid","-62.00","-39.93","Gran Bajo del Gualicho","","Saladar","Gran Bajo del Gualicho","","Saladar","group of beds","NN4","","","","","","","","","late Early Miocene-earliest Middle Miocene. Basal layers therefore should be Burdigalian","Many lithologies reported: but it's not clear whence the fossils came","not reported","","","","","","marine indet.","V. A. Reichler. 2010. Estratigrafía y paleontología del Cenozoico marino del Gran Bajo y Salinas del Gualicho, Argentina y descripción de 17 especies nuevas. Andean Geology 37(1):177-219","2016-06-20 19:45:09","2016-06-20 19:45:09","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian"
